bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,receiptId,rec_createDate,rec_ScannedDate,rec_finishedDate,rec_modifyDate,pointsAwardedDate,purchaseDate,receipt_ids
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601fb3ba0a720f053c000109,1970-01-01 00:26:52.690362110,1970-01-01 00:26:52.690362110,,1970-01-01 00:26:52.690362110,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f38af0a720f053c0000d4,1970-01-01 00:26:52.658863740,1970-01-01 00:26:52.658863740,,1970-01-01 00:26:52.658863740,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60202b430a7214ad25000103,1970-01-01 00:26:52.720963380,1970-01-01 00:26:52.720963380,,1970-01-01 00:26:52.720963380,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f35290a7214ad2500009c,1970-01-01 00:26:52.657961166,1970-01-01 00:26:52.657961166,,1970-01-01 00:26:52.657961166,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f4dc50a7214ad250000a9,1970-01-01 00:26:52.664261107,1970-01-01 00:26:52.664261107,,1970-01-01 00:26:52.664261107,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602017570a720f053c000132,1970-01-01 00:26:52.715863538,1970-01-01 00:26:52.715863538,,1970-01-01 00:26:52.715863538,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f58540a7214ad250000ad,1970-01-01 00:26:52.666964227,1970-01-01 00:26:52.666964227,,1970-01-01 00:26:52.666964227,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601fcd820a7214ad250000db,1970-01-01 00:26:52.696962817,1970-01-01 00:26:52.696962817,,1970-01-01 00:26:52.696962817,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f39db0a720f053c0000d5,1970-01-01 00:26:52.659163505,1970-01-01 00:26:52.659163505,,1970-01-01 00:26:52.659163505,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020e91a0a720f053c000196,1970-01-01 00:26:52.769562438,1970-01-01 00:26:52.769562438,,1970-01-01 00:26:52.769562438,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60217b960a720f05a8000012,1970-01-01 00:26:52.807062833,1970-01-01 00:26:52.807062833,,1970-01-01 00:26:52.807062833,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60207fa20a7214ad25000123,1970-01-01 00:26:52.742562664,1970-01-01 00:26:52.742562664,,1970-01-01 00:26:52.742562664,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60219c670a720f05a8000028,1970-01-01 00:26:52.815463678,1970-01-01 00:26:52.815463678,,1970-01-01 00:26:52.815463678,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020eb730a720f053c000197,1970-01-01 00:26:52.770163708,1970-01-01 00:26:52.770163708,,1970-01-01 00:26:52.770163708,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602181720a7214d8e9000034,1970-01-01 00:26:52.808562167,1970-01-01 00:26:52.808562167,,1970-01-01 00:26:52.808562167,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021c0bb0a7214d8e900004e,1970-01-01 00:26:52.824763833,1970-01-01 00:26:52.824763833,,1970-01-01 00:26:52.824763833,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020e46b0a720f053c000194,1970-01-01 00:26:52.768363776,1970-01-01 00:26:52.768363776,,1970-01-01 00:26:52.768363776,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020c84a0a720f053c000187,1970-01-01 00:26:52.761162673,1970-01-01 00:26:52.761162673,,1970-01-01 00:26:52.761162673,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60216d880a7214d8e9000004,1970-01-01 00:26:52.803464746,1970-01-01 00:26:52.803464746,,1970-01-01 00:26:52.803464746,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020a2cd0a720f053c000175,1970-01-01 00:26:52.751565209,1970-01-01 00:26:52.751565209,,1970-01-01 00:26:52.751565209,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60212be60a7214ad25000166,1970-01-01 00:26:52.786662637,1970-01-01 00:26:52.786662637,,1970-01-01 00:26:52.786662637,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020ac2a0a720f053c000177,1970-01-01 00:26:52.753962492,1970-01-01 00:26:52.753962492,,1970-01-01 00:26:52.753962492,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021c56a0a720f05a8000036,1970-01-01 00:26:52.825962087,1970-01-01 00:26:52.825962087,,1970-01-01 00:26:52.825962087,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020b4610a7214ad25000139,1970-01-01 00:26:52.756065351,1970-01-01 00:26:52.756065351,,1970-01-01 00:26:52.756065351,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020e0e50a720f053c000193,1970-01-01 00:26:52.767461664,1970-01-01 00:26:52.767461664,,1970-01-01 00:26:52.767461664,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602175ba0a7214d8e9000007,1970-01-01 00:26:52.805562799,1970-01-01 00:26:52.805562799,,1970-01-01 00:26:52.805562799,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60217f1b0a720f05a8000016,1970-01-01 00:26:52.807963559,1970-01-01 00:26:52.807963559,,1970-01-01 00:26:52.807963559,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020cbce0a7214ad25000140,1970-01-01 00:26:52.762062778,1970-01-01 00:26:52.762062778,,1970-01-01 00:26:52.762062778,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021804a0a720f05a8000019,1970-01-01 00:26:52.808266021,1970-01-01 00:26:52.808266021,,1970-01-01 00:26:52.808266021,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602198e50a720f05a8000027,1970-01-01 00:26:52.814565630,1970-01-01 00:26:52.814565630,,1970-01-01 00:26:52.814565630,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602145ae0a720f0573000007,1970-01-01 00:26:52.793262418,1970-01-01 00:26:52.793262418,,1970-01-01 00:26:52.793262418,,,0
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,1.00,6021768799409b11fcf8987f,602176c90a7214d8e9000028,1970-01-01 00:26:52.805833000,1970-01-01 00:26:52.805833000,1970-01-01 00:26:52.805833000,1970-01-01 00:26:52.805833000,1970-01-01 00:26:52.805833000,1970-01-01 00:26:55.225033000,615
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602116ce0a7214ad2500015e,1970-01-01 00:26:52.781262408,1970-01-01 00:26:52.781262408,,1970-01-01 00:26:52.781262408,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021ca1c0a720f05a8000039,1970-01-01 00:26:52.827164626,1970-01-01 00:26:52.827164626,,1970-01-01 00:26:52.827164626,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020faae0a7214ad25000152,1970-01-01 00:26:52.774062132,1970-01-01 00:26:52.774062132,,1970-01-01 00:26:52.774062132,,,0
,,,,PENDING,,54ca99a9e4b0b11b4f7d6dc5,602160a30a720f05c0000001,1970-01-01 00:26:52.800163085,1970-01-01 00:26:52.800163085,1970-01-01 00:26:52.800171310,1970-01-01 00:26:52.800163085,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020a0720a720f053c000173,1970-01-01 00:26:52.750962447,1970-01-01 00:26:52.750962447,,1970-01-01 00:26:52.750962447,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020f0220a7214ad25000150,1970-01-01 00:26:52.771362609,1970-01-01 00:26:52.771362609,,1970-01-01 00:26:52.771362609,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60214de60a720f057300000b,1970-01-01 00:26:52.795366580,1970-01-01 00:26:52.795366580,,1970-01-01 00:26:52.795366580,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021f05f0a720f05a8000062,1970-01-01 00:26:52.836959511,1970-01-01 00:26:52.836959511,,1970-01-01 00:26:52.836959511,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021d37b0a720f05a800003c,1970-01-01 00:26:52.829563796,1970-01-01 00:26:52.829563796,,1970-01-01 00:26:52.829563796,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021ed3c0a720f05a800005f,1970-01-01 00:26:52.836156332,1970-01-01 00:26:52.836156332,,1970-01-01 00:26:52.836156332,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022f4e60a7214d8e9000112,1970-01-01 00:26:52.903654477,1970-01-01 00:26:52.903654477,,1970-01-01 00:26:52.903654477,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021ed890a720f05a8000060,1970-01-01 00:26:52.836233412,1970-01-01 00:26:52.836233412,,1970-01-01 00:26:52.836233412,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022b0ef0a7214d8e90000f3,1970-01-01 00:26:52.886255475,1970-01-01 00:26:52.886255475,,1970-01-01 00:26:52.886255475,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022d8c90a720f05a80000e7,1970-01-01 00:26:52.896457677,1970-01-01 00:26:52.896457677,,1970-01-01 00:26:52.896457677,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60231cbd0a720f05a8000108,1970-01-01 00:26:52.913853799,1970-01-01 00:26:52.913853799,,1970-01-01 00:26:52.913853799,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60227c330a720f05a800009c,1970-01-01 00:26:52.872755261,1970-01-01 00:26:52.872755261,,1970-01-01 00:26:52.872755261,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021efe50a7214d8e9000081,1970-01-01 00:26:52.836837436,1970-01-01 00:26:52.836837436,,1970-01-01 00:26:52.836837436,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022e8000a720f05a80000ef,1970-01-01 00:26:52.900352875,1970-01-01 00:26:52.900352875,,1970-01-01 00:26:52.900352875,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022c1580a7214d8e90000ff,1970-01-01 00:26:52.890456013,1970-01-01 00:26:52.890456013,,1970-01-01 00:26:52.890456013,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602213e70a720f05a8000071,1970-01-01 00:26:52.846055216,1970-01-01 00:26:52.846055216,,1970-01-01 00:26:52.846055216,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6023216c0a720f05a800010a,1970-01-01 00:26:52.915052242,1970-01-01 00:26:52.915052242,,1970-01-01 00:26:52.915052242,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021d63a0a7214d8e9000058,1970-01-01 00:26:52.830266044,1970-01-01 00:26:52.830266044,,1970-01-01 00:26:52.830266044,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60223a950a7214d8e90000a2,1970-01-01 00:26:52.855957134,1970-01-01 00:26:52.855957134,,1970-01-01 00:26:52.855957134,,,0
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.00,6022998599409b11fcf89c53,602299b40a720f05a80000bc,1970-01-01 00:26:52.880308000,1970-01-01 00:26:52.880308000,1970-01-01 00:26:52.880314000,1970-01-01 00:26:52.880314000,1970-01-01 00:26:52.880309000,1970-01-01 00:26:52.793908000,616
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602231350a7214d8e900009f,1970-01-01 00:26:52.853557105,1970-01-01 00:26:52.853557105,,1970-01-01 00:26:52.853557105,,,0
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,1.0,FINISHED,1.00,6022998599409b11fcf89c53,602299ad0a7214d8e90000d7,1970-01-01 00:26:52.880301000,1970-01-01 00:26:52.880301000,1970-01-01 00:26:52.880302000,1970-01-01 00:26:52.880302000,1970-01-01 00:26:52.880302000,1970-01-01 00:26:52.793901000,617
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022d9f60a720f05a80000e8,1970-01-01 00:26:52.896758122,1970-01-01 00:26:52.896758122,,1970-01-01 00:26:52.896758122,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602279db0a720f05a800009b,1970-01-01 00:26:52.872155383,1970-01-01 00:26:52.872155383,,1970-01-01 00:26:52.872155383,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022752b0a7214d8e90000be,1970-01-01 00:26:52.870955434,1970-01-01 00:26:52.870955434,,1970-01-01 00:26:52.870955434,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602252050a7214d8e90000ae,1970-01-01 00:26:52.861957161,1970-01-01 00:26:52.861957161,,1970-01-01 00:26:52.861957161,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021ec5f0a720f05a800005d,1970-01-01 00:26:52.835935836,1970-01-01 00:26:52.835935836,,1970-01-01 00:26:52.835935836,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022c2820a720f05a80000dd,1970-01-01 00:26:52.890754173,1970-01-01 00:26:52.890754173,,1970-01-01 00:26:52.890754173,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602202540a720f05a800006a,1970-01-01 00:26:52.841556194,1970-01-01 00:26:52.841556194,,1970-01-01 00:26:52.841556194,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022b6cb0a7214d8e90000f8,1970-01-01 00:26:52.887755601,1970-01-01 00:26:52.887755601,,1970-01-01 00:26:52.887755601,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6022bb780a7214d8e90000fb,1970-01-01 00:26:52.888952812,1970-01-01 00:26:52.888952812,,1970-01-01 00:26:52.888952812,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021d8cf0a7214d8e900005c,1970-01-01 00:26:52.830927890,1970-01-01 00:26:52.830927890,,1970-01-01 00:26:52.830927890,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602315b50a720f05a8000104,1970-01-01 00:26:52.912053799,1970-01-01 00:26:52.912053799,,1970-01-01 00:26:52.912053799,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602344970a7214d8e900012f,1970-01-01 00:26:52.924054957,1970-01-01 00:26:52.924054957,,1970-01-01 00:26:52.924054957,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6023e2c90a7214d8e9000175,1970-01-01 00:26:52.964553600,1970-01-01 00:26:52.964553600,,1970-01-01 00:26:52.964553600,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602467370a720f05a80001b7,1970-01-01 00:26:52.998454982,1970-01-01 00:26:52.998454982,,1970-01-01 00:26:52.998454982,,,0
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,5.0,FINISHED,25.00,602401f1c081001222409ad6,6024024b0a7214d8e900018d,1970-01-01 00:26:52.972619000,1970-01-01 00:26:52.972619000,1970-01-01 00:26:52.972620000,1970-01-01 00:26:52.972620000,1970-01-01 00:26:52.972620000,1970-01-01 00:26:52.504800000,618
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602367ba0a720f05a800012e,1970-01-01 00:26:52.933050952,1970-01-01 00:26:52.933050952,,1970-01-01 00:26:52.933050952,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602438550a720f05a8000192,1970-01-01 00:26:52.986452963,1970-01-01 00:26:52.986452963,,1970-01-01 00:26:52.986452963,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602345c20a7214d8e9000130,1970-01-01 00:26:52.924354032,1970-01-01 00:26:52.924354032,,1970-01-01 00:26:52.924354032,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60233c5f0a720f05a8000119,1970-01-01 00:26:52.921951891,1970-01-01 00:26:52.921951891,,1970-01-01 00:26:52.921951891,,,0
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",789.2,2.0,FINISHED,5.88,60245433efa60112282c1859,602454340a720f05a80001ae,1970-01-01 00:26:52.993588000,1970-01-01 00:26:52.993588000,1970-01-01 00:26:52.993589000,1970-01-01 00:26:52.993597000,1970-01-01 00:26:52.993589000,1970-01-01 00:26:52.137600000,619
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6023a2530a720f05a8000144,1970-01-01 00:26:52.948051494,1970-01-01 00:26:52.948051494,,1970-01-01 00:26:52.948051494,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60245dd50a720f05a80001b2,1970-01-01 00:26:52.996053522,1970-01-01 00:26:52.996053522,,1970-01-01 00:26:52.996053522,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60244d6e0a7214d8e90001c9,1970-01-01 00:26:52.991854415,1970-01-01 00:26:52.991854415,,1970-01-01 00:26:52.991854415,,,0
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,5.0,FINISHED,25.00,602401f1c081001222409ad6,6024024b0a7214d8e900018c,1970-01-01 00:26:52.972619000,1970-01-01 00:26:52.972619000,1970-01-01 00:26:52.972619000,1970-01-01 00:26:52.972619000,1970-01-01 00:26:52.972619000,1970-01-01 00:26:52.677600000,620
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602393180a720f05a800013d,1970-01-01 00:26:52.944152871,1970-01-01 00:26:52.944152871,,1970-01-01 00:26:52.944152871,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6023bfa00a7214d8e9000168,1970-01-01 00:26:52.955552645,1970-01-01 00:26:52.955552645,,1970-01-01 00:26:52.955552645,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602462850a720f05a80001b3,1970-01-01 00:26:52.997253140,1970-01-01 00:26:52.997253140,,1970-01-01 00:26:52.997253140,,,0
,,250.0,5.0,FINISHED,49.95,6024291f58b989121e6bad5f,602429930a720f05a800018b,1970-01-01 00:26:52.982675000,1970-01-01 00:26:52.982675000,1970-01-01 00:26:52.982676000,1970-01-01 00:26:52.982676000,1970-01-01 00:26:52.982676000,1970-01-01 00:26:52.677600000,621
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602380580a7214d8e900014a,1970-01-01 00:26:52.939352679,1970-01-01 00:26:52.939352679,,1970-01-01 00:26:52.939352679,,,0
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,602401f1c081001222409ad6,602402750a720f05a800016f,1970-01-01 00:26:52.972661000,1970-01-01 00:26:52.972661000,1970-01-01 00:26:52.972662000,1970-01-01 00:26:52.972662000,1970-01-01 00:26:52.972662000,1970-01-01 00:26:51.705600000,622
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,602429640a720f05a8000187,1970-01-01 00:26:52.982628000,1970-01-01 00:26:52.982628000,1970-01-01 00:26:52.982629000,1970-01-01 00:26:52.982629000,1970-01-01 00:26:52.982629000,1970-01-01 00:26:52.896228000,623
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6023d0080a720f05a8000155,1970-01-01 00:26:52.959752291,1970-01-01 00:26:52.959752291,,1970-01-01 00:26:52.959752291,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60243bdb0a720f05a80001a2,1970-01-01 00:26:52.987355866,1970-01-01 00:26:52.987355866,,1970-01-01 00:26:52.987355866,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602460300a7214d8e90001d6,1970-01-01 00:26:52.996656896,1970-01-01 00:26:52.996656896,,1970-01-01 00:26:52.996656896,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602331d70a720f05a8000113,1970-01-01 00:26:52.919254998,1970-01-01 00:26:52.919254998,,1970-01-01 00:26:52.919254998,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60245f020a7214d8e90001d5,1970-01-01 00:26:52.996354356,1970-01-01 00:26:52.996354356,,1970-01-01 00:26:52.996354356,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602427ec0a720f05a8000180,1970-01-01 00:26:52.982252121,1970-01-01 00:26:52.982252121,,1970-01-01 00:26:52.982252121,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6023ee820a720f05a8000163,1970-01-01 00:26:52.967554736,1970-01-01 00:26:52.967554736,,1970-01-01 00:26:52.967554736,,,0
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,602439950a7214d8e90001c2,1970-01-01 00:26:52.986773000,1970-01-01 00:26:52.986773000,1970-01-01 00:26:52.986774000,1970-01-01 00:26:52.986774000,1970-01-01 00:26:52.986773000,1970-01-01 00:26:51.863573000,624
5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,4.66,602401f1c081001222409ad6,602402600a7214d8e9000195,1970-01-01 00:26:52.972640000,1970-01-01 00:26:52.972640000,1970-01-01 00:26:52.972641000,1970-01-01 00:26:52.972641000,1970-01-01 00:26:52.972641000,1970-01-01 00:26:52.886240000,625
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6024397f0a720f05a8000199,1970-01-01 00:26:52.986751902,1970-01-01 00:26:52.986751902,,1970-01-01 00:26:52.986751902,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60258c2b0a7214d8e900028f,1970-01-01 00:26:53.073451089,1970-01-01 00:26:53.073451089,,1970-01-01 00:26:53.073451089,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602483540a7214d8e90001ea,1970-01-01 00:26:53.005652712,1970-01-01 00:26:53.005652712,,1970-01-01 00:26:53.005652712,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602561fd0a7214d8e9000273,1970-01-01 00:26:53.062653588,1970-01-01 00:26:53.062653588,,1970-01-01 00:26:53.062653588,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602566ae0a7214d8e900027b,1970-01-01 00:26:53.063853994,1970-01-01 00:26:53.063853994,,1970-01-01 00:26:53.063853995,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60251e050a720f05a80001fc,1970-01-01 00:26:53.045253327,1970-01-01 00:26:53.045253327,,1970-01-01 00:26:53.045253327,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60250b440a720f05a80001f5,1970-01-01 00:26:53.040452039,1970-01-01 00:26:53.040452039,,1970-01-01 00:26:53.040452039,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602531f00a7214d8e900023e,1970-01-01 00:26:53.050352795,1970-01-01 00:26:53.050352795,,1970-01-01 00:26:53.050352795,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025a8580a720f05a8000270,1970-01-01 00:26:53.080664621,1970-01-01 00:26:53.080664621,,1970-01-01 00:26:53.080664621,,,0
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,26.00,602558b1efa60114d20e5dc7,602558b60a7214d8e9000266,1970-01-01 00:26:53.060278000,1970-01-01 00:26:53.060278000,1970-01-01 00:26:53.060278000,1970-01-01 00:26:53.060283000,1970-01-01 00:26:53.060278000,1970-01-01 00:26:53.001600000,626
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,2.0,FINISHED,1.00,60253861efa6017a44dc6b50,6025386a0a7214d8e9000241,1970-01-01 00:26:53.052010000,1970-01-01 00:26:53.052010000,1970-01-01 00:26:53.052018000,1970-01-01 00:26:53.052018000,1970-01-01 00:26:53.052011000,1970-01-01 00:26:52.965610000,627
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602569060a720f05a8000258,1970-01-01 00:26:53.064454884,1970-01-01 00:26:53.064454884,,1970-01-01 00:26:53.064454884,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6024b5b70a720f05a80001d6,1970-01-01 00:26:53.018551213,1970-01-01 00:26:53.018551213,,1970-01-01 00:26:53.018551213,,,0
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,10.00,60253861efa6017a44dc6b50,602538b30a7214d8e9000248,1970-01-01 00:26:53.052083000,1970-01-01 00:26:53.052083000,1970-01-01 00:26:53.052084000,1970-01-01 00:26:53.052084000,1970-01-01 00:26:53.052084000,1970-01-01 00:26:52.396800000,628
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6024f7570a7214d8e900021f,1970-01-01 00:26:53.035351539,1970-01-01 00:26:53.035351539,,1970-01-01 00:26:53.035351539,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602585240a720f05a8000263,1970-01-01 00:26:53.071652038,1970-01-01 00:26:53.071652038,,1970-01-01 00:26:53.071652038,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602552c10a7214d8e9000255,1970-01-01 00:26:53.058753439,1970-01-01 00:26:53.058753439,,1970-01-01 00:26:53.058753439,,,0
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,2.23,60253861efa6017a44dc6b50,602538740a7214d8e9000246,1970-01-01 00:26:53.052020000,1970-01-01 00:26:53.052020000,1970-01-01 00:26:53.052022000,1970-01-01 00:26:53.052023000,1970-01-01 00:26:53.052022000,1970-01-01 00:26:53.052020000,629
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3500.0,5.0,FINISHED,20.00,60253891b54593795bf69242,602538920a720f05a8000216,1970-01-01 00:26:53.052050000,1970-01-01 00:26:53.052050000,1970-01-01 00:26:53.052050000,1970-01-01 00:26:53.052055000,1970-01-01 00:26:53.052050000,1970-01-01 00:26:53.001600000,630
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6024f17d0a720f05a80001ee,1970-01-01 00:26:53.033852987,1970-01-01 00:26:53.033852987,,1970-01-01 00:26:53.033852987,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025b2e10a7214d8e90002a3,1970-01-01 00:26:53.083361307,1970-01-01 00:26:53.083361307,,1970-01-01 00:26:53.083361307,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025c21e0a7214d8e90002ad,1970-01-01 00:26:53.087262861,1970-01-01 00:26:53.087262861,,1970-01-01 00:26:53.087262861,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6024aa030a720f05a80001d0,1970-01-01 00:26:53.015555364,1970-01-01 00:26:53.015555364,,1970-01-01 00:26:53.015555364,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602573920a720f05a800025d,1970-01-01 00:26:53.067154469,1970-01-01 00:26:53.067154469,,1970-01-01 00:26:53.067154469,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602581a10a720f05a8000262,1970-01-01 00:26:53.070753910,1970-01-01 00:26:53.070753910,,1970-01-01 00:26:53.070753910,,,0
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025263b0a720f05a80001ff,1970-01-01 00:26:53.047355259,1970-01-01 00:26:53.047355259,,1970-01-01 00:26:53.047355259,,,0
